"Userid"	"Notification id"	"Type"	"Category"	"Title"	"Action"	"Lat"	"Lng"	"Timestamp"
"73"	"21"	"data"	""	"Ale-Bar Pikajuna"	"beaconArrival"	"61.498124000000004"	"23.769792"	"2018-10-15 18:45:00.000"
"75"	"21"	"data"	""	"Ilona"	"beaconArrival"	"61.497047"	"23.767521"	"2018-10-15 18:45:00.000"
"76"	"21"	"data"	""	"London"	"beaconArrival"	"61.498554999999996"	"23.766461999999997"	"2018-10-15 18:45:00.000"
"77"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496236"	"23.761195999999998"	"2018-10-15 18:45:00.000"
"78"	"21"	"data"	""	"Roska"	"beaconArrival"	"61.498661"	"23.768333"	"2018-10-15 18:45:00.000"
"79"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497189"	"23.756697"	"2018-10-15 18:45:00.000"
"82"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497709"	"23.770656"	"2018-10-15 18:45:00.000"
"83"	"21"	"data"	""	"London"	"beaconArrival"	"61.498799"	"23.766437999999997"	"2018-10-15 18:45:00.000"
"85"	"21"	"data"	""	"London"	"beaconArrival"	"61.498655"	"23.766413999999997"	"2018-10-15 18:45:00.000"
"86"	"21"	"data"	""	"Pelaamo"	"beaconArrival"	"61.498845"	"23.756595"	"2018-10-15 18:45:00.000"
"87"	"21"	"data"	""	"Poro"	"beaconArrival"	"61.495582"	"23.766067"	"2018-10-15 18:45:00.000"
"88"	"21"	"data"	""	"London"	"beaconArrival"	"61.498483"	"23.76655"	"2018-10-15 18:45:00.000"
"90"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497787"	"23.758505"	"2018-10-15 18:45:00.000"
"91"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497742"	"23.7628"	"2018-10-15 18:45:00.000"
"92"	"21"	"data"	""	"Pelaamo"	"beaconArrival"	"61.499025"	"23.756445"	"2018-10-15 18:45:00.000"
"97"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497639"	"23.758645"	"2018-10-15 18:45:00.000"
"98"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497795"	"23.77045"	"2018-10-15 18:45:00.000"
"99"	"21"	"data"	""	"Pelaamo"	"beaconArrival"	"61.498805"	"23.756237"	"2018-10-15 18:45:00.000"
"100"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498509000000006"	"23.767734"	"2018-10-15 18:45:00.000"
"101"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497521"	"23.758725000000002"	"2018-10-15 18:45:00.000"
"103"	"21"	"data"	""	"London"	"beaconArrival"	"61.498793"	"23.766623999999997"	"2018-10-15 18:45:00.000"
"107"	"21"	"data"	""	"Henry’s Pub"	"beaconArrival"	"61.497907"	"23.766628"	"2018-10-15 18:45:00.000"
"108"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497565"	"23.758647"	"2018-10-15 18:45:00.000"
"109"	"21"	"data"	""	"Roska"	"beaconArrival"	"61.498386999999994"	"23.768431"	"2018-10-15 18:45:00.000"
"110"	"21"	"data"	""	"Roska"	"beaconArrival"	"61.498560999999995"	"23.768182999999997"	"2018-10-15 18:45:00.000"
"111"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497827"	"23.770364"	"2018-10-15 18:45:00.000"
"112"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497657000000004"	"23.758327"	"2018-10-15 18:45:00.000"
"113"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497446000000004"	"23.763056"	"2018-10-15 18:45:00.000"
"115"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.4977"	"23.763116"	"2018-10-15 18:45:00.000"
"116"	"21"	"data"	""	"Ilona"	"beaconArrival"	"61.497345"	"23.767585"	"2018-10-15 18:45:00.000"
"117"	"21"	"data"	""	"Bar Passion"	"beaconArrival"	"61.498413"	"23.778007"	"2018-10-15 18:45:00.000"
"119"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497739"	"23.769171999999998"	"2018-10-15 18:45:00.000"
"126"	"21"	"data"	""	"Poro"	"beaconArrival"	"61.495314"	"23.765999"	"2018-10-15 18:45:00.000"
"127"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498501000000005"	"23.767798"	"2018-10-15 18:45:00.000"
"128"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497509"	"23.769243999999997"	"2018-10-15 18:45:00.000"
"129"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497321"	"23.756649"	"2018-10-15 18:45:00.000"
"131"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497873"	"23.758509"	"2018-10-15 18:45:00.000"
"132"	"21"	"data"	""	"Poro"	"beaconArrival"	"61.495385999999996"	"23.766053"	"2018-10-15 18:45:00.000"
"139"	"21"	"data"	""	"Poro"	"beaconArrival"	"61.495588"	"23.766141"	"2018-10-15 18:45:00.000"
"140"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.495244"	"23.759472000000002"	"2018-10-15 18:45:00.000"
"143"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496056"	"23.761376"	"2018-10-15 18:45:00.000"
"144"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497492"	"23.76278"	"2018-10-15 18:45:00.000"
"145"	"21"	"data"	""	"Ale-Bar Pikajuna"	"beaconArrival"	"61.498264000000006"	"23.769911999999998"	"2018-10-15 18:45:00.000"
"146"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497673"	"23.758577000000002"	"2018-10-15 18:45:00.000"
"147"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497372000000006"	"23.762794"	"2018-10-15 18:45:00.000"
"148"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497148"	"23.755670000000002"	"2018-10-15 18:45:00.000"
"149"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497620000000005"	"23.762847999999998"	"2018-10-15 18:45:00.000"
"150"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.49747"	"23.762719999999998"	"2018-10-15 18:45:00.000"
"153"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497867"	"23.770737999999998"	"2018-10-15 18:45:00.000"
"155"	"21"	"data"	""	"London"	"beaconArrival"	"61.498625"	"23.76665"	"2018-10-15 18:45:00.000"
"159"	"21"	"data"	""	"Ilona"	"beaconArrival"	"61.497407"	"23.767415"	"2018-10-15 18:45:00.000"
"160"	"21"	"data"	""	"Ale-Bar Pikajuna"	"beaconArrival"	"61.498386"	"23.769686"	"2018-10-15 18:45:00.000"
"161"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497745"	"23.758683"	"2018-10-15 18:45:00.000"
"162"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496236"	"23.761108"	"2018-10-15 18:45:00.000"
"163"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497713000000005"	"23.770688"	"2018-10-15 18:45:00.000"
"166"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498473000000004"	"23.767886"	"2018-10-15 18:45:00.000"
"167"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497747000000004"	"23.769216"	"2018-10-15 18:45:00.000"
"170"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497026000000005"	"23.755856"	"2018-10-15 18:45:00.000"
"171"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496252"	"23.761366"	"2018-10-15 18:45:00.000"
"172"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497232000000004"	"23.755862"	"2018-10-15 18:45:00.000"
"175"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497253"	"23.756688999999998"	"2018-10-15 18:45:00.000"
"177"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497581000000004"	"23.758491"	"2018-10-15 18:45:00.000"
"178"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497391"	"23.756940999999998"	"2018-10-15 18:45:00.000"
"179"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498443"	"23.768006"	"2018-10-15 18:45:00.000"
"180"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496038"	"23.761356"	"2018-10-15 18:45:00.000"
"181"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497213"	"23.756821"	"2018-10-15 18:45:00.000"
"182"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497689"	"23.758519"	"2018-10-15 18:45:00.000"
"183"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497229000000004"	"23.756905"	"2018-10-15 18:45:00.000"
"185"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497302000000005"	"23.756002"	"2018-10-15 18:45:00.000"
"187"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497679"	"23.769261999999998"	"2018-10-15 18:45:00.000"
"188"	"21"	"data"	""	"London"	"beaconArrival"	"61.498600999999994"	"23.766488"	"2018-10-15 18:45:00.000"
"189"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497119000000005"	"23.756811"	"2018-10-15 18:45:00.000"
"190"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497561"	"23.769198"	"2018-10-15 18:45:00.000"
"194"	"21"	"data"	""	"Ilona"	"beaconArrival"	"61.497197"	"23.767549"	"2018-10-15 18:45:00.000"
"197"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497328"	"23.755874000000002"	"2018-10-15 18:45:00.000"
"199"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.495188"	"23.759734"	"2018-10-15 18:45:00.000"
"201"	"21"	"data"	""	"London"	"beaconArrival"	"61.498577"	"23.766682"	"2018-10-15 18:45:00.000"
"202"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498487000000004"	"23.767752"	"2018-10-15 18:45:00.000"
"203"	"21"	"data"	""	"Pelaamo"	"beaconArrival"	"61.499003"	"23.756449"	"2018-10-15 18:45:00.000"
"204"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497849"	"23.770574"	"2018-10-15 18:45:00.000"
"205"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497762"	"23.762746"	"2018-10-15 18:45:00.000"
"206"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497881"	"23.758449000000002"	"2018-10-15 18:45:00.000"
"208"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.495008"	"23.759672000000002"	"2018-10-15 18:45:00.000"
"213"	"21"	"data"	""	"Ale-Bar Pikajuna"	"beaconArrival"	"61.498288"	"23.7699"	"2018-10-15 18:45:00.000"
"214"	"21"	"data"	""	"Bar Passion"	"beaconArrival"	"61.498491"	"23.777903"	"2018-10-15 18:45:00.000"
"215"	"21"	"data"	""	"Henry’s Pub"	"beaconArrival"	"61.498121"	"23.76662"	"2018-10-15 18:45:00.000"
"216"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497307"	"23.756783"	"2018-10-15 18:45:00.000"
"217"	"21"	"data"	""	"Roska"	"beaconArrival"	"61.498579"	"23.768385"	"2018-10-15 18:45:00.000"
"218"	"21"	"data"	""	"Roska"	"beaconArrival"	"61.498681"	"23.768355"	"2018-10-15 18:45:00.000"
"219"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498267000000006"	"23.767764"	"2018-10-15 18:45:00.000"
"221"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497758000000005"	"23.763032"	"2018-10-15 18:45:00.000"
"222"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497705"	"23.770471999999998"	"2018-10-15 18:45:00.000"
"223"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.49515"	"23.759492"	"2018-10-15 18:45:00.000"
"226"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497344000000005"	"23.755696"	"2018-10-15 18:45:00.000"
"227"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497710000000005"	"23.763099999999998"	"2018-10-15 18:45:00.000"
"228"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497957"	"23.77072"	"2018-10-15 18:45:00.000"
"230"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.495052"	"23.759666"	"2018-10-15 18:45:00.000"
"231"	"21"	"data"	""	"Bar Passion"	"beaconArrival"	"61.498616999999996"	"23.777663"	"2018-10-15 18:45:00.000"
"233"	"21"	"data"	""	"Jack the Rooster"	"beaconArrival"	"61.500789999999995"	"23.763601"	"2018-10-15 18:45:00.000"
"234"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497724000000005"	"23.762718"	"2018-10-15 18:45:00.000"
"235"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.495110000000004"	"23.759534000000002"	"2018-10-15 18:45:00.000"
"236"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497272"	"23.755954"	"2018-10-15 18:45:00.000"
"237"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497317"	"23.756836999999997"	"2018-10-15 18:45:00.000"
"239"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497651"	"23.758419"	"2018-10-15 18:45:00.000"
"240"	"21"	"data"	""	"Bar Passion"	"beaconArrival"	"61.498597"	"23.777857"	"2018-10-15 18:45:00.000"
"241"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497067"	"23.756833"	"2018-10-15 18:45:00.000"
"242"	"21"	"data"	""	"Henry’s Pub"	"beaconArrival"	"61.498151"	"23.766562"	"2018-10-15 18:45:00.000"
"244"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497729"	"23.769038"	"2018-10-15 18:45:00.000"
"245"	"21"	"data"	""	"Poro"	"beaconArrival"	"61.495478"	"23.766181"	"2018-10-15 18:45:00.000"
"248"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497046000000005"	"23.755872"	"2018-10-15 18:45:00.000"
"249"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497185"	"23.756935"	"2018-10-15 18:45:00.000"
"2"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497624"	"23.762978"	"2018-10-15 19:00:00.000"
"5"	"21"	"data"	""	"Roska"	"beaconArrival"	"61.498690999999994"	"23.768120999999997"	"2018-10-15 19:00:00.000"
"6"	"21"	"data"	""	"London"	"beaconArrival"	"61.498563"	"23.766409999999997"	"2018-10-15 19:00:00.000"
"7"	"21"	"data"	""	"London"	"beaconArrival"	"61.498524999999994"	"23.766613999999997"	"2018-10-15 19:00:00.000"
"8"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497513"	"23.76909"	"2018-10-15 19:00:00.000"
"11"	"21"	"data"	""	"Bar Passion"	"beaconArrival"	"61.498663"	"23.777745"	"2018-10-15 19:00:00.000"
"12"	"21"	"data"	""	"Henry’s Pub"	"beaconArrival"	"61.497867"	"23.766706"	"2018-10-15 19:00:00.000"
"13"	"21"	"data"	""	"London"	"beaconArrival"	"61.498732999999994"	"23.76661"	"2018-10-15 19:00:00.000"
"14"	"21"	"data"	""	"Jack the Rooster"	"beaconArrival"	"61.500744"	"23.763947"	"2018-10-15 19:00:00.000"
"16"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497239"	"23.756611"	"2018-10-15 19:00:00.000"
"17"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497553"	"23.758507"	"2018-10-15 19:00:00.000"
"19"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497223"	"23.756795"	"2018-10-15 19:00:00.000"
"20"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497022"	"23.755988000000002"	"2018-10-15 19:00:00.000"
"22"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498605000000005"	"23.767664"	"2018-10-15 19:00:00.000"
"23"	"21"	"data"	""	"Bar Passion"	"beaconArrival"	"61.498629"	"23.777765"	"2018-10-15 19:00:00.000"
"26"	"21"	"data"	""	"London"	"beaconArrival"	"61.498763"	"23.76643"	"2018-10-15 19:00:00.000"
"27"	"21"	"data"	""	"London"	"beaconArrival"	"61.498639"	"23.766375999999998"	"2018-10-15 19:00:00.000"
"28"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497040000000005"	"23.755906"	"2018-10-15 19:00:00.000"
"29"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.49488"	"23.759772"	"2018-10-15 19:00:00.000"
"30"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497052000000004"	"23.755736"	"2018-10-15 19:00:00.000"
"31"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.49495"	"23.759494"	"2018-10-15 19:00:00.000"
"34"	"21"	"data"	""	"Pelaamo"	"beaconArrival"	"61.498731"	"23.756609"	"2018-10-15 19:00:00.000"
"35"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496056"	"23.761105999999998"	"2018-10-15 19:00:00.000"
"36"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497825"	"23.77046"	"2018-10-15 19:00:00.000"
"37"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.495126"	"23.759424"	"2018-10-15 19:00:00.000"
"38"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497869"	"23.769143999999997"	"2018-10-15 19:00:00.000"
"39"	"21"	"data"	""	"Ale-Bar Pikajuna"	"beaconArrival"	"61.498312000000006"	"23.769645999999998"	"2018-10-15 19:00:00.000"
"41"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497101"	"23.756845"	"2018-10-15 19:00:00.000"
"43"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497063000000004"	"23.756657"	"2018-10-15 19:00:00.000"
"44"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497"	"23.755824"	"2018-10-15 19:00:00.000"
"49"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497805"	"23.770523999999998"	"2018-10-15 19:00:00.000"
"51"	"21"	"data"	""	"Jack the Rooster"	"beaconArrival"	"61.500845999999996"	"23.763919"	"2018-10-15 19:00:00.000"
"56"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497525"	"23.76918"	"2018-10-15 19:00:00.000"
"58"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498471"	"23.767824"	"2018-10-15 19:00:00.000"
"60"	"21"	"data"	""	"Roska"	"beaconArrival"	"61.498676999999994"	"23.768452999999997"	"2018-10-15 19:00:00.000"
"62"	"21"	"data"	""	"Jack the Rooster"	"beaconArrival"	"61.501048"	"23.763651"	"2018-10-15 19:00:00.000"
"63"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497821"	"23.758709"	"2018-10-15 19:00:00.000"
"64"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497667"	"23.768919999999998"	"2018-10-15 19:00:00.000"
"65"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497835"	"23.770352"	"2018-10-15 19:00:00.000"
"66"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498545"	"23.76766"	"2018-10-15 19:00:00.000"
"68"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497797"	"23.758645"	"2018-10-15 19:00:00.000"
"69"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.496978"	"23.755868"	"2018-10-15 19:00:00.000"
"70"	"21"	"data"	""	"Bar Passion"	"beaconArrival"	"61.498495"	"23.777887"	"2018-10-15 19:00:00.000"
"71"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498311"	"23.76766"	"2018-10-15 19:00:00.000"
"72"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497639"	"23.758357"	"2018-10-15 19:00:00.000"
"74"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497883"	"23.770547999999998"	"2018-10-15 19:00:00.000"
"75"	"21"	"data"	""	"Henry’s Pub"	"beaconArrival"	"61.497907"	"23.766502"	"2018-10-15 19:00:00.000"
"76"	"21"	"data"	""	"Ale-Bar Pikajuna"	"beaconArrival"	"61.498242000000005"	"23.769572"	"2018-10-15 19:00:00.000"
"77"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497692"	"23.762912"	"2018-10-15 19:00:00.000"
"78"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498299"	"23.767882"	"2018-10-15 19:00:00.000"
"79"	"21"	"data"	""	"London"	"beaconArrival"	"61.498475"	"23.766475999999997"	"2018-10-15 19:00:00.000"
"80"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497278"	"23.755954"	"2018-10-15 19:00:00.000"
"82"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497602"	"23.762984"	"2018-10-15 19:00:00.000"
"83"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497857"	"23.7705"	"2018-10-15 19:00:00.000"
"84"	"21"	"data"	""	"Poro"	"beaconArrival"	"61.495304"	"23.766279"	"2018-10-15 19:00:00.000"
"86"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497069"	"23.756593"	"2018-10-15 19:00:00.000"
"87"	"21"	"data"	""	"Ilona"	"beaconArrival"	"61.497275"	"23.767271"	"2018-10-15 19:00:00.000"
"88"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497757"	"23.770694"	"2018-10-15 19:00:00.000"
"89"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497697"	"23.769028"	"2018-10-15 19:00:00.000"
"90"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496336"	"23.761381999999998"	"2018-10-15 19:00:00.000"
"91"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496120000000005"	"23.761329999999997"	"2018-10-15 19:00:00.000"
"94"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497241"	"23.756705"	"2018-10-15 19:00:00.000"
"96"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496114"	"23.761122"	"2018-10-15 19:00:00.000"
"97"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497413"	"23.756926999999997"	"2018-10-15 19:00:00.000"
"98"	"21"	"data"	""	"Bar Passion"	"beaconArrival"	"61.498587"	"23.777897"	"2018-10-15 19:00:00.000"
"101"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497257000000005"	"23.756805"	"2018-10-15 19:00:00.000"
"102"	"21"	"data"	""	"Pelaamo"	"beaconArrival"	"61.498705"	"23.756505"	"2018-10-15 19:00:00.000"
"104"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497382"	"23.763109999999998"	"2018-10-15 19:00:00.000"
"105"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496116"	"23.76109"	"2018-10-15 19:00:00.000"
"106"	"21"	"data"	""	"Union"	"beaconArrival"	"61.49601"	"23.761146"	"2018-10-15 19:00:00.000"
"108"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497516000000005"	"23.762718"	"2018-10-15 19:00:00.000"
"112"	"21"	"data"	""	"Jack the Rooster"	"beaconArrival"	"61.500962"	"23.763969"	"2018-10-15 19:00:00.000"
"113"	"21"	"data"	""	"Ale-Bar Pikajuna"	"beaconArrival"	"61.498114"	"23.769772"	"2018-10-15 19:00:00.000"
"114"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497577"	"23.758685"	"2018-10-15 19:00:00.000"
"116"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497225"	"23.756626999999998"	"2018-10-15 19:00:00.000"
"117"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497625"	"23.769071999999998"	"2018-10-15 19:00:00.000"
"121"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497585"	"23.758385"	"2018-10-15 19:00:00.000"
"122"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496378"	"23.761229999999998"	"2018-10-15 19:00:00.000"
"123"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.495256"	"23.759458000000002"	"2018-10-15 19:00:00.000"
"124"	"21"	"data"	""	"Ilona"	"beaconArrival"	"61.497249000000004"	"23.767357"	"2018-10-15 19:00:00.000"
"125"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497951"	"23.770474"	"2018-10-15 19:00:00.000"
"127"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497625"	"23.758449000000002"	"2018-10-15 19:00:00.000"
"128"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497768"	"23.763033999999998"	"2018-10-15 19:00:00.000"
"130"	"21"	"data"	""	"Ale-Bar Pikajuna"	"beaconArrival"	"61.498148"	"23.76979"	"2018-10-15 19:00:00.000"
"131"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.49731"	"23.755838"	"2018-10-15 19:00:00.000"
"133"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497837"	"23.758647"	"2018-10-15 19:00:00.000"
"134"	"21"	"data"	""	"Ilona"	"beaconArrival"	"61.497241"	"23.767325"	"2018-10-15 19:00:00.000"
"136"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496294"	"23.761139999999997"	"2018-10-15 19:00:00.000"
"137"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497693000000005"	"23.77048"	"2018-10-15 19:00:00.000"
"138"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497949000000006"	"23.770732"	"2018-10-15 19:00:00.000"
"139"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497969000000005"	"23.770723999999998"	"2018-10-15 19:00:00.000"
"140"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497448000000006"	"23.762928"	"2018-10-15 19:00:00.000"
"143"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497677"	"23.758563000000002"	"2018-10-15 19:00:00.000"
"144"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.495208"	"23.75979"	"2018-10-15 19:00:00.000"
"146"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.495058"	"23.759454"	"2018-10-15 19:00:00.000"
"147"	"21"	"data"	""	"Roska"	"beaconArrival"	"61.498568999999996"	"23.768176999999998"	"2018-10-15 19:00:00.000"
"148"	"21"	"data"	""	"Pelaamo"	"beaconArrival"	"61.498833"	"23.756601"	"2018-10-15 19:00:00.000"
"149"	"21"	"data"	""	"Poro"	"beaconArrival"	"61.495322"	"23.766013"	"2018-10-15 19:00:00.000"
"152"	"21"	"data"	""	"Union"	"beaconArrival"	"61.49618"	"23.761324"	"2018-10-15 19:00:00.000"
"154"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498261"	"23.767856000000002"	"2018-10-15 19:00:00.000"
"155"	"21"	"data"	""	"Roska"	"beaconArrival"	"61.498380999999995"	"23.768171"	"2018-10-15 19:00:00.000"
"158"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497413"	"23.756750999999998"	"2018-10-15 19:00:00.000"
"159"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497550000000004"	"23.763074"	"2018-10-15 19:00:00.000"
"160"	"21"	"data"	""	"Poro"	"beaconArrival"	"61.495356"	"23.766183"	"2018-10-15 19:00:00.000"
"165"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496294"	"23.761036"	"2018-10-15 19:00:00.000"
